query,times
信 他/r ？,1
思维+的/u+前提,1
思维 的/u 前提,1
劣势/n+固然+有+，+但/c,1
劣势/n 固然 有 ， 但/c,1
金融+服务/vn,1
金融 服务/vn,1
要不得+。/w,1
要不得 。/w,1
内/f+转运/v,1
内/f 转运/v,1
第四+，/w+外交,1
第四 ，/w 外交,1
四/m+、+试点/vn,1
四/m 、 试点/vn,1
全国/n+宣传部长,1
全国/n 宣传部长,1
农民+。/w,1
农民 。/w,1
法治+思维/n,1
法治 思维/n,1
物品+及/c+生物,1
物品 及/c 生物,1
将+全力/d+为,1
将 全力/d 为,1
技术+创造/v+更,1
技术 创造/v 更,1
步+走/v,1
步 走/v,1
更+公正/a+。,1
更 公正/a 。,1
暖冬/n+冬季+美食/n,1
暖冬/n 冬季 美食/n,1
位+学生/n+家长,1
位 学生/n 家长,1
结构+。/w,1
结构 。/w,1
n 的 深情/n,1
常常/d v,1
创模+坚守/v+生态,1
创模 坚守/v 生态,1
a 口味/n,1
n 爱心/n,1
主体/n+定位+模糊+，+存在/v,1
主体/n 定位 模糊 ， 存在/v,1
v 善意/n,1
的+智慧/n,1
的 智慧/n,1
下跌+实际上/d+是,1
下跌 实际上/d 是,1
n 的 兴致/n,1
爱好/n v,1
但+总的来说/c+，,1
但 总的来说/c ，,1
，+申报/vn+工作,1
， 申报/vn 工作,1
历史性+时刻/n,1
历史性 时刻/n,1
：+雕刻/v+火药,1
： 雕刻/v 火药,1
周到+，/w+百姓,1
周到 ，/w 百姓,1
底气+十足/z+。,1
，+我/r+建议,1
， 我/r 建议,1
：/w+处罚/vn,1
：/w 处罚/vn,1
洗/v+衣裳+哟+喂/v,1
洗/v 衣裳 哟 喂/v,1
d 太/d,1
是/v+我家+的+。/w,1
是/v 我家 的 。/w,1
新/a+常态/n,1
新/a 常态/n,1
好心/n a,1
a 激情/n,1
军人/n+牺牲+岂止/v,1
军人/n 牺牲 岂止/v,1
v 风情/n,1
惊人+逆袭/vn+。,1
惊人 逆袭/vn 。,1
宝汗·埃恩赛+根/n+说,1
宝汗·埃恩赛 根/n 说,1
梦+，/w+是,1
梦 ，/w 是,1
好心/n v,1
多+社会/n+力量,1
多 社会/n 力量,1
进入+冲刺/vn+阶段,1
进入 冲刺/vn 阶段,1
土豆+，/w+巴西,1
土豆 ，/w 巴西,1
总书记+鲜明/a+回答,1
总书记 鲜明/a 回答,1
乡音/n+何处/r,1
乡音/n 何处/r,1
我们/r+爱,1
我们/r 爱,1
，+顺势而为/i+。,1
， 顺势而为/i 。,1
文明+交通/n+需要,1
文明 交通/n 需要,1
问题/n+没有+答案/n,1
问题/n 没有 答案/n,1
多/d+为/v,1
多/d 为/v,1
葛红林/nr+表示,1
中共/j+陕西,1
的+舞艺/n,1
四/m+是/v,1
搞 ../n,1
老大难/n+，+抓住+头/n,1
老大难/n ， 抓住 头/n,1
作者+为/v+中国,1
作者 为/v 中国,1
依靠+的/u+福利院,1
依靠 的/u 福利院,1
../n 族,1
n 好心/n,1
乡愁/n+，+就是+记住+根本/a,1
乡愁/n ， 就是 记住 根本/a,1
上/v ../n,1
黄芳/nr+告诉,1
黄芳/nr 告诉,1
a 友情/n,1
大数据/n+解决,1
大数据/n 解决,1
v 劲头/n,1
提案+的/u+？,1
提案 的/u ？,1
走向/v+深入+。/w,1
走向/v 深入 。/w,1
话语/n+坦诚/a,1
话语/n 坦诚/a,1
生/v 在 s,1
忠诚/a+是+中办人+的+宝贵+品质+。/w,1
忠诚/a 是 中办人 的 宝贵 品质 。/w,1
万千+。/w,1
万千 。/w,1
v 友谊/n,1
里约+备战/v+进入,1
里约 备战/v 进入,1
给/p+儿子+做/v,1
给/p 儿子 做/v,1
领军者+创新/vn+故事,1
领军者 创新/vn 故事,1
可+留蓄/v+近,1
可 留蓄/v 近,1
污/ng n,1
恩情/n a,1
n 好感/n,1
由/p+主办,1
由/p 主办,1
推进+绿色/n+发展,1
推进 绿色/n 发展,1
爱好者/n+兰天+先生+十分+高兴+。/w,1
爱好者/n 兰天 先生 十分 高兴 。/w,1
减排+项目/n+备案,1
减排 项目/n 备案,1
，+推进/v+廉政,1
， 推进/v 廉政,1
达标+，/w+将,1
达标 ，/w 将,1
再+为/v+重大,1
再 为/v 重大,1
养殖业/n+的+衰落/vn,1
养殖业/n 的 衰落/vn,1
利润+同比/j+增,1
利润 同比/j 增,1
吟+琼箫/n+，,1
吟 琼箫/n ，,1
焦点/n+之三/nr,1
焦点/n 之三/nr,1
一遍遍+梳理/v+冰雪,1
一遍遍 梳理/v 冰雪,1
法国/ns+政府,1
法国/ns 政府,1
，/w+你+会+掉泪+吗+？/w,1
，/w 你 会 掉泪 吗 ？/w,1
短缺+。/w,1
短缺 。/w,1
在+哪里/r+？,1
在 哪里/r ？,1
孙利/nr+摄/v,1
孙利/nr 摄/v,1
欧文+复出/v+骑士,1
欧文 复出/v 骑士,1
合章法+。/w,1
合章法 。/w,1
甚至/c+更+少+。/w,1
甚至/c 更 少 。/w,1
捶/v+得+响哟/z,1
捶/v 得 响哟/z,1
用电+对/p+难民,1
用电 对/p 难民,1
n 真情/n,1
江河+。/w,1
江河 。/w,1
攥/v+紧,1
攥/v 紧,1
n 的 热情/a,1
万全+会见/v+孟加拉国,1
万全 会见/v 孟加拉国,1
更+高/a+起点,1
但+现在/t+不同,1
是+增设/v+按,1
队员/n+们,1
队员/n 们,1
v 悬念/n,1
通/v ../n,1
万/m+亩,1
万/m 亩,1
办事+不难/a+。,1
办事 不难/a 。,1
不是+。/w,1
不是 。/w,1
了/u+哑巴亏/n,1
了/u 哑巴亏/n,1
滑石乡/ns+乡长,1
滑石乡/ns 乡长,1
《/w+中国+电视/n,1
《/w 中国 电视/n,1
v 敬意/n,1
发展/v+永恒+的+主题/n,1
发展/v 永恒 的 主题/n,1
各国/r+都+要+给予+配合+支持+。,1
各国/r 都 要 给予 配合 支持 。,1
存心 ./v,1
赶/v,1
民营+的/u+参差不齐,1
民营 的/u 参差不齐,1
至+盐城/ns+铁路,1
至 盐城/ns 铁路,1
第二/m+的+价值/n,1
第二/m 的 价值/n,1
他/r+的/u,1
他/r 的/u,1
的+中国/ns+精度,1
的 中国/ns 精度,1
立即/d 就 v,1
四/m+推进+审计/vn,1
四/m 推进 审计/vn,1
制度/n+好不,1
制度/n 好不,1
一个+基本/a+的,1
一个 基本/a 的,1
的/u+挂村+整治/v,1
的/u 挂村 整治/v,1
a 的 好感/n,1
，+世风/n+良好,1
， 世风/n 良好,1
给+人/n+可乘之机,1
给 人/n 可乘之机,1
n 亲情/n,1
好感/n v,1
规范+权力/n+。,1
规范 权力/n 。,1
激活+民间/n+资本,1
激活 民间/n 资本,1
n 的 劲头/n,1
大/a+辞典/n,1
大/a 辞典/n,1
停车位/n+尽在掌握/v,1
停车位/n 尽在掌握/v,1
公民+、/w+组织,1
公民 、/w 组织,1
艺术/n+元素+进/v,1
艺术/n 元素 进/v,1
携手+补/v+短板,1
携手 补/v 短板,1
农民+教育/vn+培训,1
农民 教育/vn 培训,1
选出+合格/v+公仆,1
选出 合格/v 公仆,1
互联网/n+安全+需要/v,1
互联网/n 安全 需要/v,1
了/y+：+柱子/n,1
了/y ： 柱子/n,1
们+心愿/n+梦圆,1
：+办法/n+对路,1
留坝县/ns+全面/ad,1
留坝县/ns 全面/ad,1
太/d v,1
a 好感/n,1
警力+增长/v+超,1
警力 增长/v 超,1
a 风情/n,1
，/w+先/d,1
，/w 先/d,1
也+有人/r+对此,1
解琛/nr+摄+人民/n,1
杨/nr+俊+自信+满满+。/w,1
政府/n+职能,1
是+开放/v+发展,1
是 开放/v 发展,1
把/p+它+和+老鸹/n,1
把/p 它 和 老鸹/n,1
游园观+景品/n+乡情,1
游园观 景品/n 乡情,1
太/d p,1
幅+开/v+新,1
幅 开/v 新,1
n 的 恩情/n,1
［/v+镜头,1
［/v 镜头,1
是/v+不是+一个+概念/n,1
是/v 不是 一个 概念/n,1
有益+。/w,1
田园+风光/n,1
田园 风光/n,1
这些/r+都+令+英+政府+浪费+了+大量/m,1
这些/r 都 令 英 政府 浪费 了 大量/m,1
利益/n+集团,1
利益/n 集团,1
思想+纵横/v,1
思想 纵横/v,1
中新社+记者/n,1
中新社 记者/n,1
时针/n+指向,1
时针/n 指向,1
一律 ../V,1
离境/v+退税,1
离境/v 退税,1
组建/v+保洁,1
组建/v 保洁,1
生态+绿道/n+乐民,1
生态 绿道/n 乐民,1
