query,times
(n) 不{len($1)>1},1
(n)+引人深思+(w){len($1)=2},1
(n) 引人深思 (w){len($1)=2},1
与+(v){len($1)=2},1
与 (v){len($1)=2},1
(nr)+说{len($1)<5},1
(nr) 说{len($1)<5},1
(v)+(w){$1=$2},1
(v) (w){$1=$2},1
习近平+(n)+出访{len($1)!=3},1
习近平 (n) 出访{len($1)!=3},1
》+(u)+载{len($1)!=2},1
》 (u) 载{len($1)!=2},1
比亚+(v)+王毅{end($1)=[见+杨]},1
比亚 (v) 王毅{end($1)=[见 杨]},1
想+(v)+经济{len($1)=1},1
想 (v) 经济{len($1)=1},1
(w)+是+科学+精神+(w){$1=$2},1
(w) 是 科学 精神 (w){$1=$2},1
(nr)+说{mid($1)!=[压+托]},1
(nr) 说{mid($1)!=[压 托]},1
(v)+农村+(w){$1!=$2},1
(v) 农村 (w){$1!=$2},1
(d)+需+(v){len($1)!=2; len($2)=2},1
(d) 需 (v){len($1)!=2; len($2)=2},1
其实+(w)+王静{count>2},1
其实 (w) 王静{count>2},1
(v)+实践+(u){len($2)=1},1
(v) 实践 (u){len($2)=1},1
(n)+击退{count>10},1
(n) 击退{count>10},1
结+(n){end($1)=[子+装]},1
结 (n){end($1)=[子 装]},1
(V)都没(V) {$1=$2},1
致力于+(v)+会议{len($1)>1},1
致力于 (v) 会议{len($1)>1},1
说+(u)+算{len($1)!=2},1
说 (u) 算{len($1)!=2},1
件+(n)+真的{count>8},1
件 (n) 真的{count>8},1
(n)+(w){len($1)>1},1
(n) (w){len($1)>1},1
推动+(n)+新{end($1)!=[吓+八+哄+版]},1
推动 (n) 新{end($1)!=[吓 八 哄 版]},1
同比+(v){count>3},1
同比 (v){count>3},1
(n)之(n) {$1=$2},1
(灾难+(n){begin($1)=[状+什+挣]},1
灾难 (n){begin($1)=[状 什 挣]},1
至+(w)+盘点{count<772},1
至 (w) 盘点{count<772},1
避免+(v){len($1)!=5},1
避免 (v){len($1)!=5},1
(d)+闪烁{len($1)=2},1
(d) 闪烁{len($1)=2},1
(s)+(u){len($1)>2},1
(s) (u){len($1)>2},1
(d)+上{count>6},1
(d) 上{count>6},1
(ns)+双创{begin($1)!=[位+军]},1
(ns) 双创{begin($1)!=[位 军]},1
被+(n)+移送{len($1)<3},1
被 (n) 移送{len($1)<3},1
从+(n)+后{count>7},1
从 (n) 后{count>7},1
权+(p)+法定{len($1)!=2},1
权 (p) 法定{len($1)!=2},1
(nr)+师傅+(d){len($1)=1; len($2)!=3},1
(nr) 师傅 (d){len($1)=1; len($2)!=3},1
(m)+、{len($1)=1},1
(m) 、{len($1)=1},1
教育+(c)+人力{count>6},1
教育 (c) 人力{count>6},1
(nr)+说+(w){begin($1)=[朱+兵+与+盖]},1
(nr) 说 (w){begin($1)=[朱 兵 与 盖]},1
(u)+结束+(v){len($1)!=2; len($2)!=2},1
(u) 结束 (v){len($1)!=2; len($2)!=2},1
将+(n){len($1)=2},1
将 (n){len($1)=2},1
细化+(vn)+质量{len($1)>1},1
细化 (vn) 质量{len($1)>1},1
，+(v)+市场准入{len($1)>1},1
， (v) 市场准入{len($1)>1},1
你+(v)+县长{count>2},1
你 (v) 县长{count>2},1
还要+(m)+匹{count>4},1
还要 (m) 匹{count>4},1
加快+(n)+转型{begin($1)!=[跑+刷]},1
加快 (n) 转型{begin($1)!=[跑 刷]},1
说+(a)+的{count>8},1
说 (a) 的{count>8},1
(s)+优势+显+，+点球+(n){len($1)=2},1
(s) 优势 显 ， 点球 (n){len($1)=2},1
他+(d)+单独{count<332},1
他 (d) 单独{count<332},1
受到+(d)+多{len($1)!=2},1
受到 (d) 多{len($1)!=2},1
(v)+取消+审批+，+改为+备案+(w){$1=$2},1
(v) 取消 审批 ， 改为 备案 (w){$1=$2},1
路径+(v)+。{begin($1)!=[盘+命]},1
路径 (v) 。{begin($1)!=[盘 命]},1
下来+(w){count<220},1
下来 (w){count<220},1
最终+(n)+已{count>8},1
最终 (n) 已{count>8},1
(a)+经济{count>3},1
(a) 经济{count>3},1
了+(vn)+。{count<803},1
了 (vn) 。{count<803},1
说+(w){count<246},1
说 (w){count<246},1
(块)+(n)+，{count>2},1
(块) (n) ，{count>2},1
(c)+官兵+(v){len($1)=2},1
(c) 官兵 (v){len($1)=2},1
的+(n)+！{end($1)!=[晓+版+一+就]},1
的 (n) ！{end($1)!=[晓 版 一 就]},1
(nr)+说{count>7},1
(nr) 说{count>7},1
(i){len($1)<5} 相濡以沫+(i){len($1)<5},1
(p)+(n){len($2)>1},1
(p) (n){len($2)>1},1
(n)+、+李琰+采访+(v){len($1)!=2; len($2)!=3},1
(n) 、 李琰 采访 (v){len($1)!=2; len($2)!=3},1
穿过+(n)+。{mid($1)!=[闪+纸]},1
穿过 (n) 。{mid($1)!=[闪 纸]},1
受到+(vn)+。{end($1)=[迎+打+狗+工]},1
受到 (vn) 。{end($1)=[迎 打 狗 工]},1
的+(n)+。{len($1)=2},1
的 (n) 。{len($1)=2},1
这+(m)+需要{begin($1)=[一+忘+搜+就]},1
这 (m) 需要{begin($1)=[一 忘 搜 就]},1
(w)+只好+随+它+去+(y){$1=$2},1
(w) 只好 随 它 去 (y){$1=$2},1
本报+(n)+文化部{end($1)!=[老+必+笨]},1
本报 (n) 文化部{end($1)!=[老 必 笨]},1
世面+(y)+。{count>8},1
世面 (y) 。{count>8},1
还+(v)+啊{count>10},1
还 (v) 啊{count>10},1
萌生+(u)+拔{len($1)!=2},1
萌生 (u) 拔{len($1)!=2},1
依法+(v)+。{end($1)=[政+跳+餐+惨]},1
依法 (v) 。{end($1)=[政 跳 餐 惨]},1
团组织+(w){count<362},1
团组织 (w){count<362},1
(nr)+说{begin($1)=[老+边]},1
(nr) 说{begin($1)=[老 边]},1
引导+(w){count>9},1
引导 (w){count>9},1
曹道衡+(w){count>8},1
曹道衡 (w){count>8},1
(nr)+等{mid($1)=[洁+香+啦]},1
(nr) 等{mid($1)=[洁 香 啦]},1
有+(u)+的{count>6},1
有 (u) 的{count>6},1
(m)+提高+(vn){count>5},1
(m) 提高 (vn){count>5},1
要(v) 不 (v){$1=$2},1
培训+(n)+脱贫{len($1)!=3},1
培训 (n) 脱贫{len($1)!=3},1
副部长+(nr)+出席{mid($1)=[世+朋+这+表]},1
副部长 (nr) 出席{mid($1)=[世 朋 这 表]},1
(b)+、{count<958},1
(b) 、{count<958},1
优化+(v)+。{begin($1)=[升+杯+说+没]},1
优化 (v) 。{begin($1)=[升 杯 说 没]},1
(nr)+说{end($1)!=[答+奇]},1
(nr) 说{end($1)!=[答 奇]},1
不(v) 谁(v){$1=$2},1
(m)是(m){$1=$2},1
探索+(n)+收益{len($1)=2},1
探索 (n) 收益{len($1)=2},1
从+(n)+喇叭{len($1)<3},1
从 (n) 喇叭{len($1)<3},1
拓展+(n)+大{count<714},1
拓展 (n) 大{count<714},1
(n)+，+多+矣+(w){len($1)!=3},1
(n) ， 多 矣 (w){len($1)!=3},1
条件+(u)+。{count<122},1
条件 (u) 。{count<122},1
的+(r)+树{count>9},1
是+(r)+寂寞{count>9},1
合影+(w){count>2},1
(../n) (../v) {$1$2/[n v a ]},1
安排+(w){count>4},1
比喻+(w){count>9},1
江心岛+(v)+了{count>4},1
的+(a)+投入{begin($1)=[巨+生+总+楼]},1
过日子+(v){len($1)<3},1
(n)+分化{len($1)<3},1
湖北+(n){begin($1)!=[汗+猛]},1
路且+(a){count<600},1
(nr)+说{count<152},1
提升+(v)+级别{len($1)=2},1
当日+(r)+场次{len($1)<3},1
当日 (r) 场次{len($1)<3},1
阿登·法力哈+(v)+。{len($1)!=2},1
阿登·法力哈 (v) 。{len($1)!=2},1
祖丽+(nr){len($1)=2},1
祖丽 (nr){len($1)=2},1
变+(n)+，{begin($1)!=[怪+上]},1
变 (n) ，{begin($1)!=[怪 上]},1
高度+(v)+。{len($1)=2},1
高度 (v) 。{len($1)=2},1
(v)+(d){len($1)!=3; len($2)!=2},1
(v) (d){len($1)!=3; len($2)!=2},1
医疗+(n)+建言{begin($1)!=[像+主+多+托]},1
医疗 (n) 建言{begin($1)!=[像 主 多 托]},1
，+(w)+十条{count<108},1
， (w) 十条{count<108},1
趋势+(n){len($1)>1},1
趋势 (n){len($1)>1},1
是+(n)+？{end($1)!=[笑+学]},1
是 (n) ？{end($1)!=[笑 学]},1
(nr)+认为+(w){mid($1)!=[武+零+买+班]},1
(nr) 认为 (w){mid($1)!=[武 零 买 班]},1
不仅+(v)+荣誉{count<274},1
不仅 (v) 荣誉{count<274},1
(v)+新{begin($1)=[需+闷+城]},1
(v) 新{begin($1)=[需 闷 城]},1
、+(vn)+内容{begin($1)=[试+头+滴]},1
、 (vn) 内容{begin($1)=[试 头 滴]},1
(t)+，{count<469},1
(t) ，{count<469},1
(n)+建设+龙头+中国+能+建+(a){len($1)=2; len($2)=2},1
(n) 建设 龙头 中国 能 建 (a){len($1)=2; len($2)=2},1
地方+(v)+就是{count>9},1
地方 (v) 就是{count>9},1
多元+(v){count<358},1
多元 (v){count<358},1
../a (a){len($1)=1},1
(nt)+(n){len($1)!=4; len($2)=2},1
(nt) (n){len($1)!=4; len($2)=2},1
(v)+更+便宜+的+医疗+(w){len($1)=2},1
(v) 更 便宜 的 医疗 (w){len($1)=2},1
(n)+(v){end($1)!=[偶+望+帅+应]},1
(n) (v){end($1)!=[偶 望 帅 应]},1
医生+(w){count>7},1
医生 (w){count>7},1
壁垒+(n)+观澜{begin($1)=[体+身+挑+越]},1
壁垒 (n) 观澜{begin($1)=[体 身 挑 越]},1
(d)+振一振{end($1)!=[粉+而+挑]},1
(d) 振一振{end($1)!=[粉 而 挑]},1
文+(nr)+走{end($1)=[荣+忘+楼+叫]},1
文 (nr) 走{end($1)=[荣 忘 楼 叫]},1
揣+(u)+明白{len($1)=1},1
揣 (u) 明白{len($1)=1},1
(nr)+说{len($1)>2},1
(nr) 说{len($1)>2},1
热情+(v)+。{end($1)=[请+网+麽]},1
热情 (v) 。{end($1)=[请 网 麽]},1
的+(ns)+汾河{count>7},1
的 (ns) 汾河{count>7},1
(v)+日常+生活+中+的+心灵+(v){end($1)=[v+泡+聊+凶]; len($2)=2},1
(v) 日常 生活 中 的 心灵 (v){end($1)=[v 泡 聊 凶]; len($2)=2},1
信用+(vn)+：{count>5},1
信用 (vn) ：{count>5},1
立行+(v){end($1)=[改+而]},1
立行 (v){end($1)=[改 而]},1
经历+(v){end($1)=[改+而]},1
经历 (v){end($1)=[改 而]},1
谁(v). 也不(v){$1=$2},1
为何+(r)+之{len($1)=2},1
为何 (r) 之{len($1)=2},1
是+(m)+系统{begin($1)=[一+志]},1
是 (m) 系统{begin($1)=[一 志]},1
《+(nr)+游记{mid($1)!=[面+难+摆+勇]},1
《 (nr) 游记{mid($1)!=[面 难 摆 勇]},1
(才){$1=[c]} ,1
(v)+是+(r){len($1)>1},1
(v) 是 (r){len($1)>1},1
容易+(v)+积分{count<140},1
容易 (v) 积分{count<140},1
(v)+资金+结算+(vn){begin($2)=[监+喽]},1
(v) 资金 结算 (vn){begin($2)=[监 喽]},1
不(v). (v)什么{$1=$2},1
民俗+(n)+。{end($1)=[景+卖+美]},1
民俗 (n) 。{end($1)=[景 卖 美]},1
灵魂+(w){count>8},1
灵魂 (w){count>8},1
健全+(c)+完善{len($1)!=2},1
健全 (c) 完善{len($1)!=2},1
， v了又v{$1!=$2},1
(nt)+晋级{begin($1)=[韩+雪+拿]},1
(nt) 晋级{begin($1)=[韩 雪 拿]},1
(nr)+大爷{len($1)!=2},1
(nr) 大爷{len($1)!=2},1
创造+(vn)+条件{count<375},1
传统+(a)+队{len($1)!=2},1
传统 (a) 队{len($1)!=2},1
彰武县+(d)+是{count>8},1
彰武县 (d) 是{count>8},1
(v)+民族{len($1)!=2},1
(n)+没{len($1)!=3},1
(c)+(n){len($2)<6},1
(r)+驻{len($1)>1},1
社会+(n){begin($1)=[结+迷+做+丁]},1
社会 (n){begin($1)=[结 迷 做 丁]},1
继续+(vx){len($1)!=3},1
m+(是){len($1)!=2},1
(v)+他m{len($1)=1},1
是+(v)+目录{count<512},1
案件+(v)+着手{begin($1)=[分+雷+数]},1
(v)+记者{len($1)=1},1
我们+(r)+造成{len($1)>1},1
(d)+搞{count>9},1
(nr)+说{begin($1)!=[斤+拉+一]},1
德字+(w){count<262},1
./a (a){len($1)=2},1
(n)+李旦+(w){len($1)!=3},1
(n) 李旦 (w){len($1)!=3},1
死囚+(n){begin($1)=[器+爆+开]},1
死囚 (n){begin($1)=[器 爆 开]},1
(r)+，+步行者+(n){begin($1)!=[婷+批]},1
(r) ， 步行者 (n){begin($1)!=[婷 批]},1
一起+(w){count>2},1
一起 (w){count>2},1
(vn)+人员{len($1)!=3},1
(vn) 人员{len($1)!=3},1
是+(r)+的{count>3},1
是 (r) 的{count>3},1
(ns)+如何+进行+改革+(w){count>7},1
(ns) 如何 进行 改革 (w){count>7},1
人生+(u)+扣子{count<810},1
人生 (u) 扣子{count<810},1
让+(nr)+立厚{count<310},1
让 (nr) 立厚{count<310},1
爱+(v)+。{len($1)=2},1
爱 (v) 。{len($1)=2},1
(nr)+(nr){$1=$2},1
(nr) (nr){$1=$2},1
(u)+本+(v){len($1)!=2},1
(u) 本 (v){len($1)!=2},1
(n)+生产{end($1)=[业+插]},1
(n) 生产{end($1)=[业 插]},1
看+(n){len($1)<3},1
看 (n){len($1)<3},1
党政+(n)+变身{len($1)=2},1
党政 (n) 变身{len($1)=2},1
(v)+与{len($1)>1},1
(v) 与{len($1)>1},1
放下+(r)+就{count<553},1
放下 (r) 就{count<553},1
中高端+(n)+明显{begin($1)!=[当+保+钟]},1
中高端 (n) 明显{begin($1)!=[当 保 钟]},+(v)+基础{count>10},， (v) 基础{count>10},1
免费+(w){count>3},免费 (w){count>3},1
说(a)就(a){$1=$2},c中的c{$1=$2},1
，+(n)+专家{end($1)=[业+子+赌]},， (n) 专家{end($1)=[业 子 赌]},1
参考(n)*w{len($1)=2},靠+(l)+完成{begin($1)=[加+捏+酸]},靠 (l) 完成{begin($1)=[加 捏 酸]},1
母亲+(u)+另{len($1)!=2},母亲 (u) 另{len($1)!=2},1
(v)来(v)去{$1=$2},关系+(a)+。{count>9},关系 (a) 。{count>9},1
(v)+互联网{len($1)!=3},(v) 互联网{len($1)!=3},1
(v)就(v)个{$1=$2},三+(q)+面孔{count>3},三 (q) 面孔{count>3},1
的(n)的(n){$1!=$2},引发+(u)+我{count>2},引发 (u) 我{count>2},1
从+(ns)+到{count<607},从 (ns) 到{count<607},1
比较(n)*w{len($1)=2},农村+(v)+不要{len($1)!=3},农村 (v) 不要{len($1)!=3},1
人民+(n){len($1)>1},人民 (n){len($1)>1},1
向(r)付(r){len($1)<4;len($2)<4},写好+(n)+的{begin($1)!=[灵+现+付]},写好 (n) 的{begin($1)!=[灵 现 付]},1
,+(v)+南南合作{len($1)>1},， (v) 南南合作{len($1)>1},1
道+(w){count>10},道 (w){count>10},1
(nr)+，+黄浦区+区委+副书记+(w){count<694},1
潜力 (a){len($1)=1},1
(t)+以{begin($1)=[壮+不+看]},1
(t) 以{begin($1)=[壮 不 看]},1
加强+(v)+洗钱{len($1)=1},1
加强 (v) 洗钱{len($1)=1},1
(v)+、+收受+贿赂+(u){len($1)>1},1
(v) 、 收受 贿赂 (u){len($1)>1},1
(ns)+被+撞+(p){begin($1)=[东+型+扣]},1
(ns) 被 撞 (p){begin($1)=[东 型 扣]},1
一起+(v)+。{end($1)=[茶+菜+着+解]},1
一起 (v) 。{end($1)=[茶 菜 着 解]},1
了+(n)+冷{begin($1)!=[严+剩+斤+买]},1
了 (n) 冷{begin($1)!=[严 剩 斤 买]},1
几百+(q)+。{len($1)!=2},1
几百 (q) 。{len($1)!=2},1
要+(v)+厂{len($1)=1},1
要 (v) 厂{len($1)=1},1
了+(n)+就{end($1)=[章+样+在+睡]},1
了 (n) 就{end($1)=[章 样 在 睡]},1
(p)+哪儿+呢+(w){$1=$2},1
(p) 哪儿 呢 (w){$1=$2},1
(a)+(j){count>10},1
(a) (j){count>10},1
([v a n])是([v a n])了{$1=$2},1
增长+(w){count<676},1
增长 (w){count<676},1
等+(r)+出发{count>9},1
等 (r) 出发{count>9},1
(r)+了+(w){len($1)=2},1
(r) 了 (w){len($1)=2},1
《+(v)+》{len($1)=2},1
《 (v) 》{len($1)=2},1
柯洁+(v)+冠军{begin($1)!=[盘+快+紧]},1
柯洁 (v) 冠军{begin($1)!=[盘 快 紧]},1
做到+(u){count<861},1
做到 (u){count<861},1
造血+(n){count<208},1
造血 (n){count<208},1
核电+(n)+注入{begin($1)=[技+婷]},1
核电 (n) 注入{begin($1)=[技 婷]},1
尴尬+(u)+探亲假{len($1)=1},1
尴尬 (u) 探亲假{len($1)=1},1
引入+(n)+力量{len($1)=2},1
引入 (n) 力量{len($1)=2},1
担当+(d)+看{count<270},1
担当 (d) 看{count<270},1
这里+(w){count>3},1
这里 (w){count>3},1
卫生+(v)+到{len($1)!=3},1
卫生 (v) 到{len($1)!=3},1
该+(v)+的{len($1)!=2},1
该 (v) 的{len($1)!=2},1
(ns)+锻造+(nz){len($1)!=3; len($2)=3},1
(ns) 锻造 (nz){len($1)!=3; len($2)=3},1
有+(n)+天{len($1)!=3},1
有 (n) 天{len($1)!=3},1
的+(n)+。{len($1)>3},1
的 (n) 。{len($1)>3},1
行政+(n)+挂牌{mid($1)=[批+金+永]},1
行政 (n) 挂牌{mid($1)=[批 金 永]},1
(d)+会见+了+韩国+大+(n){count>2},1
(d) 会见 了 韩国 大 (n){count>2},1
(r)+关系+对+中国+和+都+(d){end($1)=[r+换+跳]; len($2)=2},1
(r) 关系 对 中国 和 都 (d){end($1)=[r 换 跳]; len($2)=2},1
(n)+(u){len($1)!=3},1
(n) (u){len($1)!=3},1
(a)+的{begin($1)=[艰+赚+表+建]},1
(a) 的{begin($1)=[艰 赚 表 建]},1
油纸伞+(w){count<715},1
油纸伞 (w){count<715},1
干部+(v)+作为{len($1)=1},1
(m)+加强+舆论+(v){len($1)=1; len($2)=2},1
(m) 加强 舆论 (v){len($1)=1; len($2)=2},1
南非+(v){begin($1)=[举+熊+锁+屁]},1
南非 (v){begin($1)=[举 熊 锁 屁]},1
座+(n)+被{begin($1)=[城+亮+雷+输]},1
座 (n) 被{begin($1)=[城 亮 雷 输]},1
办医+(w){count>6},1
办医 (w){count>6},1
(m)+是+市场+(v){len($1)!=2; len($2)=2},1
(m) 是 市场 (v){len($1)!=2; len($2)=2},1
亏+(v)+，{begin($1)!=[写+杂]},1
亏 (v) ，{begin($1)!=[写 杂]},1
一+(q)+深刻{len($1)!=2},1
一 (q) 深刻{len($1)!=2},1
(w)+小镇+(w){$1!=$2},1
(w) 小镇 (w){$1!=$2},1
(v)+(n){count>9},1
(v) (n){count>9},1
，+(r)+仅{count>8},1
， (r) 仅{count>8},1
得来不易+(w){count>4},1
得来不易 (w){count>4},1
服务+(c)+票价{len($1)=1},1
服务 (c) 票价{len($1)=1},1
(v)+文化+(n){len($1)!=2; len($2)!=3},1
(v) 文化 (n){len($1)!=2; len($2)!=3},1
(vn)+节奏{count>3},1
(vn) 节奏{count>3},1
(n)+放权{len($1)>1},1
(n) 放权{len($1)>1},1
细腻+(vn)+大师{begin($1)=[演+丁+勒+呢]},1
细腻 (vn) 大师{begin($1)=[演 丁 勒 呢]},1
(d)+(v){len($1)=1; len($2)!=3},1
(d) (v){len($1)=1; len($2)!=3},1
的+(n)+发生{begin($1)=[城+赵+通]},1
的 (n) 发生{begin($1)=[城 赵 通]},1
要求(n)*w{len($1)=2} ,1
(n)+复杂{count<209},1
(n) 复杂{count<209},1
是+(n)+得到{len($1)!=3},1
是 (n) 得到{len($1)!=3},1
中职+(v)+建立{count<374},1
中职 (v) 建立{count<374},1
，+(t)+飞{count>2},1
， (t) 飞{count>2},1
担当+(n){end($1)!=[无+空]},1
担当 (n){end($1)!=[无 空]},1
(r)+(u){len($1)!=3; len($2)!=2},1
(r) (u){len($1)!=3; len($2)!=2},1
(v)+(w){len($1)=1},1
(v) (w){len($1)=1},1
正+(v){len($1)>1},1
正 (v){len($1)>1},1
投入+(v)+穷根{len($1)=1},1
投入 (v) 穷根{len($1)=1},1
说+(w){count>3},1
说 (w){count>3},1
如此+(w){count<894},1
如此 (w){count<894},1
首款+(n)+加密{len($1)>2},1
首款 (n) 加密{len($1)>2},1
需要+(ns)+的{count>2},1
需要 (ns) 的{count>2},1
更+(a)+地{len($1)=2},1
更 (a) 地{len($1)=2},1
(w)+有+劳力+,+(d){count>2},1
(w) 有 劳力 , (d){count>2},1
带动+(n)+产业{len($1)!=3},1
带动 (n) 产业{len($1)!=3},1
(ns)+哲学+发展+(n){end($2)=[路+挨+刷+刘]},1
(ns) 哲学 发展 (n){end($2)=[路 挨 刷 刘]},1
(n)+不容+讨价还价+(n){len($1)>1; begin($2)!=[摆+至+坐+切]},1
(n) 不容 讨价还价 (n){len($1)>1; begin($2)!=[摆 至 坐 切]},1
过来+(w){count>3},1
过来 (w){count>3},1
：+(n)+。{len($1)!=3},1
： (n) 。{len($1)!=3},1
热点+(v){end($1)=[读+鸡+装]},1
热点 (v){end($1)=[读 鸡 装]},1
我们+(v)+，{len($1)=1},1
我们 (v) ，{len($1)=1},1
图+(v)+学生{len($1)!=2},1
图 (v) 学生{len($1)!=2},1
喉头+(a)+了{count>9},1
喉头 (a) 了{count>9},1
(n)+是+(q){len($2)!=2},1
(n) 是 (q){len($2)!=2},1
(n)+、{len($1)=3},1
(n) 、{len($1)=3},1
(v)+的+(n){len($1)=1; len($2)!=3},1
(v) 的 (n){len($1)=1; len($2)!=3},1
(n)+亮相+(n){len($1)<4},1
(n) 亮相 (n){len($1)<4},1
(r)+一{count>3},1
(r) 一{count>3},1
(d)+(v){len($1)=1; len($2)=1},1
(d) (v){len($1)=1; len($2)=1},1
确实+(v)+一个{count>7},1
确实 (v) 一个{count>7},1
合作+(v)+海上{end($1)=[护+条+嗨+边]},1
合作 (v) 海上{end($1)=[护 条 嗨 边]},1
王义锋+(v)+。{len($1)!=2},1
王义锋 (v) 。{len($1)!=2},1
，+(v)+更{begin($1)!=[嫌+微+不+每]},1
， (v) 更{begin($1)!=[嫌 微 不 每]},1
圆+(u)+儿时{len($1)=1},1
圆 (u) 儿时{len($1)=1},1
新+(n)+。{len($1)=2},1
新 (n) 。{len($1)=2},1
(nr)+(v){len($1)=2; len($2)=1},1
(nr) (v){len($1)=2; len($2)=1},1
一直+(v)+着{len($1)>1},1
一直 (v) 着{len($1)>1},1
(p)+病人+当+(n){len($1)=1},1
(p) 病人 当 (n){len($1)=1},1
有+(n)+范儿{begin($1)!=[赶+解+碰]},1
有 (n) 范儿{begin($1)!=[赶 解 碰]},1
亲爱+(u)+小{count>2},1
亲爱 (u) 小{count>2},1
城镇化+(w){count>6},1
城镇化 (w){count>6},1
钮小桦+(nr){end($1)!=[怕+该+根]},1
钮小桦 (nr){end($1)!=[怕 该 根]},1
有+(vn)+规矩者{len($1)>1},1
有 (vn) 规矩者{len($1)>1},1
(v)+(b){len($1)=1; len($2)!=2},1
(v) (b){len($1)=1; len($2)!=2},1
中国+(n)+。{count<363},1
中国 (n) 。{count<363},1
(nr)+早就+(v){len($1)=3; end($2)=[v+无+嫌+徐]},1
(nr) 早就 (v){len($1)=3; end($2)=[v 无 嫌 徐]},1
(ns)+市委+书记+林+峰海+说+(w){len($1)>1},1
(ns) 市委 书记 林 峰海 说+(w){len($1)>1},1
加强+(n)+监督{end($1)!=[从+杀+失+方]},1
加强 (n) 监督{end($1)!=[从 杀 失 方]},1
常念+(ad)+经{end($1)!=[奥+赵+应]},1
常念 (ad) 经{end($1)!=[奥 赵 应]},1
(ad)+两{count>8},1
(ad) 两{count>8},1
了+(n)+。{end($1)!=[超+嫌]},1
了 (n) 。{end($1)!=[超 嫌]},1
(n)+(n){len($1)=2; len($2)!=3},1
(n) (n){len($1)=2; len($2)!=3},1
增长+(a){len($1)!=2},1
增长 (a){len($1)!=2},1
体系+(vn)+是{count>8},1
体系 (vn) 是{count>8},1
(m)+、+陆地+(n){len($1)!=2; len($2)!=3},1
(m) 、 陆地 (n){len($1)!=2; len($2)!=3},1
圈子+(vn)+无可厚非{end($1)!=[差+闷+床]},1
圈子 (vn) 无可厚非{end($1)!=[差 闷 床]},1
首先+(v)+解决{len($1)=1},1
首先 (v) 解决{len($1)=1},1
(r)+才能+诗意+(v){len($1)<3; len($2)>1},1
(r) 才能 诗意 (v){len($1)<3; len($2)>1},1
(n)+里+蠹虫+绕+(w){$1!=$2},1
(n) 里 蠹虫 绕 (w){$1!=$2},1
改革+(a)+故事{count<247},1
改革 (a) 故事{count<247},1
还是+(v){len($1)>1},1
还是 (v){len($1)>1},1
媒体人+(u)+更为{len($1)>1},1
媒体人 (u) 更为{len($1)>1},1
(nr)+面露+(n){len($1)<3; len($2)>1},1
(nr) 面露 (n){len($1)<3; len($2)>1},1
有+(n)+！{end($1)!=[鹏+部]},1
有 (n) ！{end($1)!=[鹏 部]},1
对待+(v)+升级{count<623},1
对待 (v) 升级{count<623},1
去年+(n)+执法{begin($1)=[专+叶+说]},1
去年 (n) 执法{begin($1)=[专 叶 说]},1
(r)+建议+(w){len($1)=1},1
(r) 建议 (w){len($1)=1},1
(n)终归是(n){$1=$2},1
开+(a)+图强{count>8},1
开 (a) 图强{count>8},1
(n)+(n){len($2)!=3},1
(n) (n){len($2)!=3},1
数学+(n)+带来{len($1)!=3},1
数学 (n) 带来{len($1)!=3},1
吴春说+(w){count<767},1
吴春说 (w){count<767},1
改革+(v)+积极{end($1)!=[熬+吴]},1
改革 (v) 积极{end($1)!=[熬 吴]},1
的+(vn)+。{end($1)!=[逛+会]},1
的 (vn) 。{end($1)!=[逛 会]},1
说+(w){count<871},1
说 (w){count<871},1
(v)+(t){len($1)=1; len($2)=2},1
(v) (t){len($1)=1; len($2)=2},1
环境+(n)+评论{len($1)!=3},1
环境 (n) 评论{len($1)!=3},1
(ns)+住建局+(n){len($1)!=4; len($2)!=3},1
(ns) 住建局 (n){len($1)!=4; len($2)!=3},1
贵州+(n)+通{begin($1)=[县+俩+娘]},1
贵州 (n) 通{begin($1)=[县 俩 娘]},1
韩国队+(n)+施蒂利克{begin($1)=[主+性]},1
韩国队 (n) 施蒂利克{begin($1)=[主 性]},1
经济+(v)+新{count<336},1
经济 (v) 新{count<336},1
向+(n)+投诉{len($1)=2},1
向 (n) 投诉{len($1)=2},1
(v)+的{len($1)<3},1
(v) 的{len($1)<3},1
这+(d)+为{len($1)!=2},1
这 (d) 为{len($1)!=2},1
w北平{count<975},1
(w) 北平{count<975},1
(v) ../n (v)得{$1=$2},1
，+(r)+更{len($1)>1},1
， (r) 更{len($1)>1},1
(v)+惠民+，+实绩+贴心+(w){begin($1)!=[力+哎+血+订]},1
(v) 惠民 ， 实绩 贴心 (w){begin($1)!=[力 哎 血 订]},1
中办人+(u)+宝贵{count>2},1
中办人 (u) 宝贵{count>2},1
网络+(vn){count<249},1
网络 (vn){count<249},1
说+(w){count<637},1
说 (w){count<637},1
萝卜+(w)+啃{count>9},1
萝卜 (w) 啃{count>9},1
咨询+(n)+。{len($1)=2},1
咨询 (n) 。{len($1)=2},1
(s)+乱{len($1)<3},1
(s) 乱{len($1)<3},1
外(v) 内(v)){$1=$2;len($1)=1},1
，+(n)+为重{len($1)>1},1
， (n) 为重{len($1)>1},1
(vn) (r){begin($1)!=[使 小]},1
但+(n)+不足{begin($1)=[震+慢]},1
但 (n) 不足{begin($1)=[震 慢]},1
(v)+粮食+来+(w){len($1)!=3},1
(v) 粮食 来 (w){len($1)!=3},1
积极+(v)+舆论{end($1)!=[会+木]},1
积极 (v) 舆论{end($1)!=[会 木]},1
