id,corpus,query,type
707,3,难道v[，+。],4
707,3,难怪a[，+。],4
707,3,难怪n[，+。],4
707,3,难怪v+a[，+。],4
707,3,难怪v+n[，+。],4
707,3,难怪v+u[，+。],4
707,3,难怪v+v[，+。],4
707,3,难怪v+y[，+。],4
707,3,难以a[，+。],4
707,3,难以v+n[，+。],4
707,3,难以v+u[，+。],4
707,3,偶尔a[，+。],4
707,3,偶尔n[，+。],4
707,3,偶尔v+a[，+。],4
707,3,偶尔v+u[，+。],4
707,3,偶尔v+v[，+。],4
707,3,偏偏n[，+。],4
707,3,偏偏v+n[，+。],4
707,3,偏偏v+u[，+。],4
707,3,偏偏v+v[，+。],4
707,3,偏偏v+y[，+。],4
707,3,偏偏v[，+。],4
707,3,拼命a[，+。],4
707,3,拼命n[，+。],4
707,3,拼命v+a[，+。],4
707,3,拼命v+n[，+。],4
707,3,拼命v+u[，+。],4
707,3,拼命v+v[，+。],4
707,3,拼命v+y[，+。],4
707,3,拼命v[，+。],4
707,3,其实a[，+。],4
707,3,其实n[，+。],4
707,3,其实v+a[，+。],4
707,3,其实v+n[，+。],4
707,3,其实v+u[，+。],4
707,3,其实v+v[，+。],4
707,3,其实v+y[，+。],4
707,3,其实v[，+。],4
707,3,起初a[，+。],4
707,3,起初n[，+。],4
707,3,起初v+a[，+。],4
707,3,起初v+n[，+。],4
707,3,起初v+u[，+。],4
707,3,起初v+v[，+。],4
707,3,起初v+y[，+。],4
707,3,起初v[，+。],4
707,3,起码a[，+。],4
707,3,起码n[，+。],4
707,3,起码v+a[，+。],4
707,3,起码v+n[，+。],4
707,3,起码v+u[，+。],4
707,3,起码v+v[，+。],4
707,3,起码v+y[，+。],4
707,3,起码v[，+。],4
707,3,恰好a[，+。],4
707,3,恰好n[，+。],4
707,3,恰好v+a[，+。],4
707,3,恰好v+n[，+。],4
707,3,恰好v+u[，+。],4
707,3,恰好v+v[，+。],4
707,3,恰好v+y[，+。],4
707,3,恰好v[，+。],4
707,3,恰恰a[，+。],4
707,3,恰恰n[，+。],4
707,3,恰恰v+a[，+。],4
707,3,恰恰v+n[，+。],4
707,3,恰恰v+u[，+。],4
707,3,恰恰v+v[，+。],4
707,3,恰恰v+y[，+。],4
707,3,恰恰v[，+。],4
707,3,恰巧a[，+。],4
707,3,恰巧n[，+。],4
707,3,恰巧v+a[，+。],4
707,3,恰巧v+n[，+。],4
707,3,恰巧v+u[，+。],4
707,3,恰巧v+v[，+。],4
707,3,恰巧v+y[，+。],4
707,3,恰巧v[，+。],4
707,3,千万a[，+。],4
707,3,千万n[，+。],4
707,3,千万v+a[，+。],4
707,3,千万v+n[，+。],4
707,3,千万v+u[，+。],4
707,3,千万v+v[，+。],4
707,3,千万v+y[，+。],4
707,3,千万v[，+。],4
707,3,悄悄a[，+。],4
707,3,悄悄n[，+。],4
707,3,悄悄v+a[，+。],4
707,3,悄悄v+n[，+。],4
707,3,悄悄v+u[，+。],4
707,3,悄悄v+v[，+。],4
707,3,悄悄v+y[，+。],4
707,3,悄悄v[，+。],4
707,3,亲笔a[，+。],4
707,3,亲笔n[，+。],4
707,3,亲笔v+a[，+。],4
707,3,亲笔v+n[，+。],4
707,3,亲笔v+u[，+。],4
707,3,亲笔v+v[，+。],4
707,3,亲笔v+y[，+。],4
707,3,亲笔v[，+。],4
707,3,亲身a[，+。],4
707,3,亲身n[，+。],4
707,3,亲身v+a[，+。],4
707,3,亲身v+n[，+。],4
707,3,亲身v+u[，+。],4
707,3,亲身v+v[，+。],4
707,3,亲身v+y[，+。],4
707,3,亲手a[，+。],4
707,3,亲手n[，+。],4
707,3,亲手v+a[，+。],4
707,3,亲手v+n[，+。],4
707,3,亲手v+u[，+。],4
707,3,亲手v+v[，+。],4
707,3,亲手v+y[，+。],4
707,3,亲手v[，+。],4
707,3,亲眼a[，+。],4
707,3,亲眼n[，+。],4
707,3,亲眼v+a[，+。],4
707,3,亲眼v+n[，+。],4
707,3,亲眼v+u[，+。],4
707,3,亲眼v+v[，+。],4
707,3,亲眼v+y[，+。],4
707,3,亲眼v[，+。],4
707,3,亲自a[，+。],4
707,3,亲自n[，+。],4
707,3,亲自v+a[，+。],4
707,3,亲自v+n[，+。],4
707,3,亲自v+u[，+。],4
707,3,亲自v+v[，+。],4
707,3,亲自v+y[，+。],4
707,3,亲自v[，+。],4
707,3,轻易a[，+。],4
707,3,轻易n[，+。],4
707,3,轻易v+a[，+。],4
707,3,轻易v+n[，+。],4
707,3,轻易v+u[，+。],4
707,3,轻易v+v[，+。],4
707,3,轻易v+y[，+。],4
707,3,轻易v[，+。],4
707,3,全都a[，+。],4
707,3,全都n[，+。],4
707,3,全都v+a[，+。],4
707,3,全都v+n[，+。],4
707,0,亏蚀,1
707,3,全都v+u[，+。],4
707,3,全都v+v[，+。],4
707,3,全都v+y[，+。],4
707,3,全都v[，+。],4
707,3,全力a[，+。],4
707,3,全力n[，+。],4
707,3,全力v+a[，+。],4
707,3,全力v+n[，+。],4
707,3,全力v+u[，+。],4
707,3,全力v+v[，+。],4
707,3,全力v+y[，+。],4
707,3,全力v[，+。],4
707,3,人为a[，+。],4
707,3,人为n[，+。],4
707,3,人为v+a[，+。],4
707,3,人为v+n[，+。],4
707,3,人为v+u[，+。],4
707,3,人为v+v[，+。],4
707,3,人为v+y[，+。],4
707,3,人为v[，+。],4
707,3,任意a[，+。],4
707,3,任意n[，+。],4
707,3,任意v+a[，+。],4
707,3,任意v+n[，+。],4
707,3,任意v+u[，+。],4
707,3,任意v+v[，+。],4
707,3,任意v+y[，+。],4
707,3,任意v[，+。],4
707,3,仍旧a[，+。],4
707,3,仍旧n[，+。],4
707,3,仍旧v+a[，+。],4
707,3,仍旧v+n[，+。],4
707,3,仍旧v+u[，+。],4
707,3,仍旧v+v[，+。],4
707,3,仍旧v+y[，+。],4
707,3,仍旧v[，+。],4
707,3,仍然a[，+。],4
707,3,仍然n[，+。],4
707,3,仍然v+a[，+。],4
707,3,仍然v+n[，+。],4
707,3,仍然v+u[，+。],4
707,3,仍然v+v[，+。],4
707,3,仍然v+y[，+。],4
707,3,仍然v[，+。],4
707,3,日夜a[，+。],4
707,3,日夜n[，+。],4
707,3,日夜v+a[，+。],4
707,3,日夜v+n[，+。],4
707,3,日夜v+u[，+。],4
707,3,日夜v+v[，+。],4
707,3,日夜v+y[，+。],4
707,3,日夜v[，+。],4
707,3,日益a[，+。],4
707,3,日益n[，+。],4
707,3,日益v+a[，+。],4
707,3,日益v+n[，+。],4
707,3,日益v+u[，+。],4
707,3,日益v+v[，+。],4
707,3,日益v+y[，+。],4
707,3,日益v[，+。],4
707,3,擅自a[，+。],4
707,3,擅自n[，+。],4
707,3,擅自v+a[，+。],4
707,3,擅自v+n[，+。],4
707,3,擅自v+u[，+。],4
707,3,擅自v+v[，+。],4
707,3,擅自v+y[，+。],4
707,3,擅自v[，+。],4
707,3,稍微a[，+。],4
707,3,稍微n[，+。],4
707,3,稍微v+a[，+。],4
707,3,稍微v+n[，+。],4
707,3,稍微v+u[，+。],4
707,3,稍微v+v[，+。],4
707,3,稍微v+y[，+。],4
707,3,稍微v[，+。],4
707,3,甚至a[，+。],4
707,3,甚至n[，+。],4
707,3,甚至v+a[，+。],4
707,3,甚至v+n[，+。],4
707,3,甚至v+u[，+。],4
707,3,甚至v+v[，+。],4
707,3,甚至v+y[，+。],4
707,3,甚至v[，+。],4
707,3,十分a[，+。],4
707,3,十分n[，+。],4
707,3,十分v+a[，+。],4
707,3,十分v+n[，+。],4
707,3,十分v+u[，+。],4
707,3,十分v+v[，+。],4
707,3,十分v+y[，+。],4
707,3,十分v[，+。],4
707,3,时常a[，+。],4
707,3,时常n[，+。],4
707,3,时常v+a[，+。],4
707,3,时常v+n[，+。],4
707,3,时常v+u[，+。],4
707,3,时常v+v[，+。],4
707,3,时常v+y[，+。],4
707,3,时常v[，+。],4
707,3,时而a[，+。],4
707,3,时而n[，+。],4
707,3,时而v+a[，+。],4
707,3,时而v+n[，+。],4
707,3,时而v+u[，+。],4
707,3,时而v+v[，+。],4
707,3,时而v+y[，+。],4
707,3,时而v[，+。],4
707,3,时刻a[，+。],4
707,3,时刻n[，+。],4
707,3,时刻v+a[，+。],4
707,3,时刻v+n[，+。],4
707,3,时刻v+u[，+。],4
707,3,时刻v+v[，+。],4
707,3,时刻v+y[，+。],4
707,3,时刻v[，+。],4
707,3,时时a[，+。],4
707,3,时时n[，+。],4
707,3,时时v+a[，+。],4
707,3,时时v+n[，+。],4
707,3,时时v+u[，+。],4
707,3,时时v+v[，+。],4
707,3,时时v+y[，+。],4
707,3,时时v[，+。],4
707,3,始终a[，+。],4
707,3,始终n[，+。],4
707,3,始终v+a[，+。],4
707,3,始终v+n[，+。],4
707,3,始终v+u[，+。],4
707,3,始终v+v[，+。],4
707,3,始终v+y[，+。],4
707,3,始终v[，+。],4
707,3,似乎a[，+。],4
707,3,似乎n[，+。],4
707,3,似乎v+a[，+。],4
707,3,似乎v+n[，+。],4
707,3,似乎v+u[，+。],4
707,3,似乎v+v[，+。],4
707,3,似乎v+y[，+。],4
707,3,似乎v[，+。],4
707,3,势必a[，+。],4
707,3,势必n[，+。],4
707,3,势必v+a[，+。],4
707,3,势必v+n[，+。],4
707,3,势必v+u[，+。],4
707,3,势必v+v[，+。],4
707,3,势必v+y[，+。],4
707,3,势必v[，+。],4
707,3,事先a[，+。],4
707,3,事先n[，+。],4
707,3,事先v+a[，+。],4
707,3,事先v+n[，+。],4
707,3,事先v+u[，+。],4
707,3,事先v+v[，+。],4
707,3,事先v+y[，+。],4
707,3,事先v[，+。],4
707,3,首先a[，+。],4
707,3,首先n[，+。],4
707,3,首先v+a[，+。],4
707,3,首先v+n[，+。],4
707,3,首先v+u[，+。],4
707,3,首先v+v[，+。],4
707,3,首先v+y[，+。],4
707,3,首先v[，+。],4
707,3,书面a[，+。],4
707,3,书面n[，+。],4
707,3,书面v+a[，+。],4
707,3,书面v+n[，+。],4
707,3,书面v+u[，+。],4
707,3,书面v+v[，+。],4
707,3,书面v+y[，+。],4
707,3,书面v[，+。],4
707,3,顺便a[，+。],4
707,3,顺便n[，+。],4
707,3,顺便v+a[，+。],4
707,3,顺便v+n[，+。],4
707,3,顺便v+u[，+。],4
707,3,顺便v+v[，+。],4
707,3,顺便v+y[，+。],4
707,3,顺便v[，+。],4
707,3,顺序a[，+。],4
707,3,顺序n[，+。],4
707,3,顺序v+a[，+。],4
707,2,在n上,2
707,3,在n上,2
707,1,在n上,2
707,1,v在n上,2
707,2,v在n上,2
707,3,v在n上,2
707,0,v在n上,2
707,0,在n上,2
707,0,v在v上,2
707,1,v在v上,2
707,2,v在v上[，+。],4
707,3,v在v上[，+。],4
707,0,不,1
707,3,顺序v+n[，+。],4
707,3,顺序v+u[，+。],4
707,3,顺序v+v[，+。],4
707,3,顺序v+y[，+。],4
707,3,顺序v[，+。],4
707,3,私自a[，+。],4
707,3,私自n[，+。],4
707,3,私自v+a[，+。],4
707,3,私自v+n[，+。],4
707,3,私自v+u[，+。],4
707,3,私自v+v[，+。],4
707,3,私自v+y[，+。],4
707,3,私自v[，+。],4
707,3,四处a[，+。],4
707,3,四处n[，+。],4
707,3,四处v+a[，+。],4
707,3,四处v+n[，+。],4
707,3,四处v+u[，+。],4
707,3,四处v+v[，+。],4
707,3,四处v+y[，+。],4
707,3,四处v[，+。],4
707,3,随后a[，+。],4
707,3,随后n[，+。],4
707,3,随后v+a[，+。],4
707,3,随后v+n[，+。],4
707,3,随后v+u[，+。],4
707,3,随后v+v[，+。],4
707,3,随后v+y[，+。],4
707,3,随后v[，+。],4
707,3,随即a[，+。],4
707,3,随即n[，+。],4
707,3,随即v+a[，+。],4
707,3,随即v+n[，+。],4
707,3,随即v+u[，+。],4
707,3,随即v+v[，+。],4
707,3,随即v+y[，+。],4
707,3,随即v[，+。],4
707,3,随时a[，+。],4
707,3,随时n[，+。],4
707,3,随时v+a[，+。],4
707,3,随时v+n[，+。],4
707,3,随时v+u[，+。],4
707,3,随时v+v[，+。],4
707,3,随时v+y[，+。],4
707,3,随时v[，+。],4
707,3,随手a[，+。],4
707,3,随手n[，+。],4
707,3,随手v+a[，+。],4
707,3,随手v+n[，+。],4
707,3,随手v+u[，+。],4
707,3,随手v+v[，+。],4
707,3,随手v+y[，+。],4
707,3,随手v[，+。],4
707,3,随着a[，+。],4
707,3,随着n[，+。],4
707,3,随着v+a[，+。],4
707,3,随着v+n[，+。],4
707,3,随着v+u[，+。],4
707,3,随着v+v[，+。],4
707,3,随着v+y[，+。],4
707,3,随着v[，+。],4
707,3,索性a[，+。],4
707,3,索性n[，+。],4
707,3,索性v+a[，+。],4
707,3,索性v+n[，+。],4
707,3,索性v+u[，+。],4
707,3,索性v+v[，+。],4
707,3,索性v+y[，+。],4
707,3,索性v[，+。],4
707,3,特别a[，+。],4
707,3,特别n[，+。],4
707,3,特别v+a[，+。],4
707,3,特别v+n[，+。],4
707,3,特别v+u[，+。],4
707,3,特别v+v[，+。],4
707,3,特别v+y[，+。],4
707,3,特别v[，+。],4
707,3,特此a[，+。],4
707,3,特此n[，+。],4
707,3,特此v+a[，+。],4
707,3,特此v+n[，+。],4
707,3,特此v+u[，+。],4
707,3,特此v+v[，+。],4
707,3,特此v+y[，+。],4
707,3,特此v[，+。],4
707,3,特地a[，+。],4
707,3,特地n[，+。],4
707,3,特地v+a[，+。],4
707,3,特地v+n[，+。],4
707,3,特地v+u[，+。],4
707,3,特地v+v[，+。],4
707,3,特地v+y[，+。],4
707,3,特地v[，+。],4
707,3,特意a[，+。],4
707,3,特意n[，+。],4
707,3,特意v+a[，+。],4
707,3,特意v+n[，+。],4
707,3,特意v+u[，+。],4
707,3,特意v+v[，+。],4
707,3,特意v+y[，+。],4
707,3,特意v[，+。],4
707,3,提早a[，+。],4
707,3,提早n[，+。],4
707,3,提早v+a[，+。],4
707,3,提早v+n[，+。],4
707,3,提早v+u[，+。],4
707,3,提早v+v[，+。],4
707,3,提早v+y[，+。],4
707,3,提早v[，+。],4
707,3,天生a[，+。],4
707,3,天生n[，+。],4
707,3,天生v+a[，+。],4
707,3,天生v+n[，+。],4
707,3,天生v+u[，+。],4
707,3,天生v+v[，+。],4
707,3,天生v+y[，+。],4
707,3,天生v[，+。],4
707,3,通常a[，+。],4
707,3,通常n[，+。],4
707,3,通常v+a[，+。],4
707,3,通常v+n[，+。],4
707,3,通常v+u[，+。],4
707,3,通常v+v[，+。],4
707,3,通常v+y[，+。],4
707,3,通常v[，+。],4
707,3,同年a[，+。],4
707,3,同年n[，+。],4
707,3,同年v+a[，+。],4
707,3,同年v+n[，+。],4
707,3,同年v+u[，+。],4
707,3,同年v+v[，+。],4
707,3,同年v+y[，+。],4
707,3,同年v[，+。],4
707,3,同期a[，+。],4
707,3,同期n[，+。],4
707,3,同期v+a[，+。],4
707,3,同期v+n[，+。],4
707,3,同期v+u[，+。],4
707,3,同期v+v[，+。],4
707,3,同期v+y[，+。],4
707,3,同期v[，+。],4
707,3,同时a[，+。],4
707,3,同时n[，+。],4
707,3,同时v+a[，+。],4
707,3,同时v+n[，+。],4
707,3,同时v+u[，+。],4
707,3,同时v+v[，+。],4
707,3,同时v+y[，+。],4
707,3,同时v[，+。],4
707,3,同样a[，+。],4
707,3,同样n[，+。],4
707,3,同样v+a[，+。],4
707,3,同样v+n[，+。],4
707,3,同样v+u[，+。],4
707,3,同样v+v[，+。],4
707,3,同样v+y[，+。],4
707,3,同样v[，+。],4
707,3,统统a[，+。],4
707,3,统统n[，+。],4
707,3,统统v+a[，+。],4
707,3,统统v+n[，+。],4
707,3,统统v+u[，+。],4
707,3,统统v+v[，+。],4
707,3,统统v+y[，+。],4
707,3,统统v[，+。],4
707,3,偷偷a[，+。],4
707,3,偷偷n[，+。],4
707,3,偷偷v+a[，+。],4
707,3,偷偷v+n[，+。],4
707,3,偷偷v+u[，+。],4
707,3,偷偷v+v[，+。],4
707,3,偷偷v+y[，+。],4
707,3,偷偷v[，+。],4
707,3,万分a[，+。],4
707,3,万分n[，+。],4
707,3,万分v+a[，+。],4
707,3,万分v+n[，+。],4
707,3,万分v+u[，+。],4
707,3,万分v+v[，+。],4
707,3,万分v+y[，+。],4
707,3,万分v[，+。],4
707,3,万万a[，+。],4
707,3,万万n[，+。],4
707,3,万万v+a[，+。],4
707,3,万万v+n[，+。],4
707,3,万万v+u[，+。],4
707,3,万万v+v[，+。],4
707,3,万万v+y[，+。],4
707,3,万万v[，+。],4
707,3,往往a[，+。],4
707,3,往往n[，+。],4
707,3,往往v+a[，+。],4
707,3,往往v+n[，+。],4
707,3,往往v+u[，+。],4
707,3,往往v+v[，+。],4
707,3,往往v+y[，+。],4
707,3,往往v[，+。],4
707,3,惟独a[，+。],4
707,3,惟独v+a[，+。],4
707,3,惟独v+n[，+。],4
707,3,惟独v+u[，+。],4
707,3,惟独v+v[，+。],4
707,3,惟独v+y[，+。],4
707,3,惟独v[，+。],4
707,3,未必a[，+。],4
707,3,未必n[，+。],4
707,3,未必v+a[，+。],4
707,3,未必v+n[，+。],4
707,3,未必v+u[，+。],4
707,3,未必v+v[，+。],4
707,3,未必v+y[，+。],4
707,3,未必v[，+。],4
707,3,未免a[，+。],4
707,3,未免n[，+。],4
707,3,未免v+a[，+。],4
707,3,未免v+n[，+。],4
707,3,未免v+u[，+。],4
707,3,未免v+v[，+。],4
707,3,未免v+y[，+。],4
707,3,未免v[，+。],4
707,3,无偿a[，+。],4
707,3,无偿n[，+。],4
707,3,无偿v+a[，+。],4
707,3,无偿v+n[，+。],4
707,3,无偿v+u[，+。],4
707,3,无偿v+v[，+。],4
707,3,无偿v+y[，+。],4
707,3,无偿v[，+。],4
707,3,无从a[，+。],4
707,3,无从n[，+。],4
707,3,无从v+a[，+。],4
707,3,无从v+n[，+。],4
707,3,无从v+u[，+。],4
707,3,无从v+v[，+。],4
707,3,无从v+y[，+。],4
707,3,无从v[，+。],4
707,3,无非a[，+。],4
707,3,无非n[，+。],4
707,3,无非v+a[，+。],4
707,3,无非v+n[，+。],4
707,3,无非v+u[，+。],4
707,3,无非v+v[，+。],4
707,3,无非v+y[，+。],4
707,3,无非v[，+。],4
707,3,无疑a[，+。],4
707,3,无疑n[，+。],4
707,3,无疑v+a[，+。],4
707,3,无疑v+n[，+。],4
707,3,无疑v+u[，+。],4
707,3,无疑v+v[，+。],4
707,3,无疑v+y[，+。],4
707,3,无疑v[，+。],4
707,3,务必a[，+。],4
707,3,务必n[，+。],4
707,3,务必v+a[，+。],4
707,3,务必v+n[，+。],4
707,3,务必v+u[，+。],4
707,3,务必v+v[，+。],4
707,3,务必v+y[，+。],4
707,3,务必v[，+。],4
707,3,先后a[，+。],4
707,3,先后n[，+。],4
707,3,先后v+a[，+。],4
707,3,先后v+n[，+。],4
707,3,先后v+u[，+。],4
707,3,先后v+v[，+。],4
707,3,先后v+y[，+。],4
707,3,先后v[，+。],4
707,3,显然a[，+。],4
707,3,显然n[，+。],4
707,3,显然v+a[，+。],4
707,3,显然v+n[，+。],4
707,3,显然v+u[，+。],4
707,3,显然v+v[，+。],4
707,3,显然v+y[，+。],4
707,3,显然v[，+。],4
707,3,相当a[，+。],4
707,3,相当n[，+。],4
707,3,相当v+a[，+。],4
707,3,相当v+n[，+。],4
707,3,相当v+u[，+。],4
707,3,相当v+v[，+。],4
707,3,相当v+y[，+。],4
707,3,相当v[，+。],4
707,3,相对a[，+。],4
707,3,相对n[，+。],4
707,3,相对v+a[，+。],4
707,3,相对v+n[，+。],4
707,3,相对v+u[，+。],4
707,3,相对v+v[，+。],4
707,3,相对v+y[，+。],4
707,3,相对v[，+。],4
707,3,相互a[，+。],4
707,3,相互n[，+。],4
707,3,相互v+a[，+。],4
707,3,相互v+n[，+。],4
707,3,相互v+u[，+。],4
707,3,相互v+v[，+。],4
707,3,相互v+y[，+。],4
707,3,相互v[，+。],4
707,3,相继a[，+。],4
707,3,相继n[，+。],4
707,3,相继v+a[，+。],4
707,3,相继v+n[，+。],4
707,3,相继v+u[，+。],4
707,3,相继v+v[，+。],4
707,3,相继v+y[，+。],4
707,3,相继v[，+。],4
707,3,向来a[，+。],4
707,3,向来n[，+。],4
707,3,向来v+a[，+。],4
707,3,向来v+n[，+。],4
707,3,向来v+u[，+。],4
707,3,向来v+v[，+。],4
707,3,向来v+y[，+。],4
707,3,向来v[，+。],4
707,3,新近a[，+。],4
707,3,新近n[，+。],4
707,3,新近v+a[，+。],4
707,3,新近v+n[，+。],4
707,3,新近v+u[，+。],4
707,3,新近v+v[，+。],4
707,3,新近v+y[，+。],4
707,3,新近v[，+。],4
707,3,幸好a[，+。],4
707,3,幸好n[，+。],4
707,3,幸好v+a[，+。],4
707,3,幸好v+n[，+。],4
707,3,幸好v+u[，+。],4
707,3,幸好v+v[，+。],4
707,3,幸好v+y[，+。],4
707,3,幸好v[，+。],4
707,3,幸亏a[，+。],4
707,3,幸亏n[，+。],4
707,3,幸亏v+a[，+。],4
707,3,幸亏v+n[，+。],4
707,3,幸亏v+u[，+。],4
707,3,幸亏v+v[，+。],4
707,3,幸亏v+y[，+。],4
707,3,幸亏v[，+。],4
707,3,徐徐a[，+。],4
707,3,徐徐n[，+。],4
707,3,徐徐v+a[，+。],4
707,3,徐徐v+n[，+。],4
707,3,徐徐v+u[，+。],4
707,3,徐徐v+v[，+。],4
707,3,徐徐v+y[，+。],4
707,3,徐徐v[，+。],4
707,3,眼看a[，+。],4
707,3,眼看n[，+。],4
707,3,眼看v+a[，+。],4
707,3,眼看v+n[，+。],4
707,3,眼看v+u[，+。],4
707,3,眼看v+v[，+。],4
707,3,眼看v+y[，+。],4
707,3,眼看v[，+。],4
707,3,也许a[，+。],4
707,3,也许n[，+。],4
707,3,也许v+a[，+。],4
707,3,也许v+n[，+。],4
707,3,也许v+u[，+。],4
707,3,也许v+v[，+。],4
707,3,也许v+y[，+。],4
707,3,也许v[，+。],4
707,3,一边a[，+。],4
707,3,一边n[，+。],4
707,3,一边v+a[，+。],4
707,3,一边v+n[，+。],4
707,3,一边v+u[，+。],4
707,3,一边v+v[，+。],4
707,3,一边v+y[，+。],4
707,3,一边v[，+。],4
707,3,一旦a[，+。],4
707,3,一旦n[，+。],4
707,3,一旦v+a[，+。],4
707,3,一旦v+n[，+。],4
707,3,一旦v+u[，+。],4
707,3,一旦v+v[，+。],4
707,3,一旦v+y[，+。],4
707,3,一旦v[，+。],4
707,3,一道a[，+。],4
707,3,一道n[，+。],4
707,3,一道v+a[，+。],4
707,3,一道v+n[，+。],4
707,3,一道v+u[，+。],4
707,3,一道v+v[，+。],4
707,3,一道v+y[，+。],4
707,3,一道v[，+。],4
707,3,一定a[，+。],4
707,3,一定n[，+。],4
707,3,一定v+a[，+。],4
707,3,一定v+n[，+。],4
707,3,一定v+u[，+。],4
707,3,一定v+v[，+。],4
707,3,一定v+y[，+。],4
707,3,一定v[，+。],4
707,3,一度a[，+。],4
707,3,一度n[，+。],4
707,3,一度v+a[，+。],4
707,3,一度v+n[，+。],4
707,3,一度v+u[，+。],4
707,3,一度v+v[，+。],4
707,3,一度v+y[，+。],4
707,3,一度v[，+。],4
707,3,一概a[，+。],4
707,3,一概n[，+。],4
707,3,一概v+a[，+。],4
707,3,一概v+n[，+。],4
707,3,一概v+u[，+。],4
707,3,一概v+v[，+。],4
707,3,一概v+y[，+。],4
707,3,一概v[，+。],4
707,3,一共a[，+。],4
707,3,一共n[，+。],4
707,3,一共v+a[，+。],4
707,3,一共v+n[，+。],4
707,3,一共v+u[，+。],4
707,3,一共v+v[，+。],4
707,3,一共v+y[，+。],4
707,3,一共v[，+。],4
707,3,一贯a[，+。],4
707,3,一贯n[，+。],4
707,3,一贯v+a[，+。],4
707,3,一贯v+n[，+。],4
707,3,一贯v+u[，+。],4
707,3,一贯v+v[，+。],4
707,3,一贯v+y[，+。],4
707,3,一贯v[，+。],4
707,3,一举a[，+。],4
707,3,一举n[，+。],4
707,3,一举v+a[，+。],4
707,3,一举v+n[，+。],4
707,3,一举v+u[，+。],4
707,3,一举v+v[，+。],4
707,3,一举v+y[，+。],4
707,3,一举v[，+。],4
707,3,一连a[，+。],4
707,3,一连n[，+。],4
707,3,一连v+a[，+。],4
707,3,一连v+n[，+。],4
707,3,一连v+u[，+。],4
707,3,一连v+v[，+。],4
707,3,一连v+y[，+。],4
707,3,一连v[，+。],4
707,3,一律a[，+。],4
707,3,一律n[，+。],4
707,3,一律v+a[，+。],4
707,3,一律v+n[，+。],4
707,3,一律v+u[，+。],4
707,3,一律v+v[，+。],4
707,3,一律v+y[，+。],4
707,3,一律v[，+。],4
707,3,一齐a[，+。],4
707,3,一齐n[，+。],4
707,3,一齐v+a[，+。],4
707,3,一齐v+n[，+。],4
707,3,一齐v+u[，+。],4
707,3,一齐v+v[，+。],4
707,3,一齐v+y[，+。],4
707,3,一齐v[，+。],4
707,3,一起a[，+。],4
707,3,一起n[，+。],4
707,3,一起v+a[，+。],4
707,3,一起v+n[，+。],4
707,3,一起v+u[，+。],4
707,3,一起v+v[，+。],4
707,3,一起v+y[，+。],4
707,3,一起v[，+。],4
707,3,一时a[，+。],4
707,3,一时n[，+。],4
707,3,一时v+a[，+。],4
707,3,一时v+n[，+。],4
707,3,一时v+u[，+。],4
707,3,一时v+v[，+。],4
707,3,一时v+y[，+。],4
707,3,一时v[，+。],4
707,3,一同a[，+。],4
707,3,一同n[，+。],4
707,3,一同v+a[，+。],4
707,3,一同v+n[，+。],4
707,3,一同v+u[，+。],4
707,3,一同v+v[，+。],4
707,3,一同v+y[，+。],4
707,3,一同v[，+。],4
707,3,一向a[，+。],4
707,3,一向n[，+。],4
707,3,一向v+a[，+。],4
707,3,一向v+n[，+。],4
707,3,一向v+u[，+。],4
707,3,一向v+v[，+。],4
707,3,一向v+y[，+。],4
707,3,一向v[，+。],4
707,3,一心a[，+。],4
707,3,一心n[，+。],4
707,3,一心v+a[，+。],4
707,3,一心v+n[，+。],4
707,3,一心v+u[，+。],4
707,3,一心v+v[，+。],4
707,3,一心v+y[，+。],4
707,3,一心v[，+。],4
707,3,一一a[，+。],4
707,3,一一n[，+。],4
707,3,一一v+a[，+。],4
707,3,一一v+n[，+。],4
707,3,一一v+u[，+。],4
707,3,一一v+v[，+。],4
707,3,一一v+y[，+。],4
707,3,一一v[，+。],4
707,3,一再a[，+。],4
707,3,一再n[，+。],4
707,3,一再v+a[，+。],4
707,3,一再v+n[，+。],4
707,3,一再v+u[，+。],4
707,3,一再v+v[，+。],4
707,3,一再v+y[，+。],4
707,3,一再v[，+。],4
707,3,一直a[，+。],4
707,3,一直n[，+。],4
707,3,一直v+a[，+。],4
707,3,一直v+n[，+。],4
707,3,一直v+u[，+。],4
707,3,一直v+v[，+。],4
707,3,一直v+y[，+。],4
707,3,一直v[，+。],4
707,3,依次a[，+。],4
707,3,依次n[，+。],4
707,3,依次v+a[，+。],4
707,3,依次v+n[，+。],4
707,3,依次v+u[，+。],4
707,3,依次v+v[，+。],4
707,3,依次v+y[，+。],4
707,3,依次v[，+。],4
707,3,已经a[，+。],4
707,3,已经n[，+。],4
707,3,已经v+a[，+。],4
707,3,已经v+n[，+。],4
707,3,已经v+u[，+。],4
707,3,已经v+v[，+。],4
707,3,已经v+y[，+。],4
707,3,已经v[，+。],4
707,3,以便a[，+。],4
707,3,以便n[，+。],4
707,3,以便v+a[，+。],4
707,3,以便v+n[，+。],4
707,3,以便v+u[，+。],4
707,3,以便v+v[，+。],4
707,3,以便v+y[，+。],4
707,3,以便v[，+。],4
707,3,义务a[，+。],4
707,3,义务n[，+。],4
707,3,义务v+a[，+。],4
707,3,义务v+n[，+。],4
707,3,义务v+u[，+。],4
707,3,义务v+v[，+。],4
707,3,义务v+y[，+。],4
